Date,Open,High,Low,Close,Volume
1956-11-01,46.52,46.52,46.52,46.52,1890000
1956-11-02,46.98,46.98,46.98,46.98,2180000
1956-11-05,47.6,47.6,47.6,47.6,2830000
1956-11-07,47.11,47.11,47.11,47.11,2650000
1956-11-08,46.73,46.73,46.73,46.73,1970000
1956-11-09,46.34,46.34,46.34,46.34,1690000
1956-11-12,46.49,46.49,46.49,46.49,1600000
1956-11-13,46.27,46.27,46.27,46.27,2140000
1956-11-14,46.01,46.01,46.01,46.01,2290000
1956-11-15,45.72,45.72,45.72,45.72,2210000
1956-11-16,45.74,45.74,45.74,45.74,1820000
1956-11-19,45.29,45.29,45.29,45.29,2560000
1956-11-20,44.89,44.89,44.89,44.89,2240000
1956-11-21,44.67,44.67,44.67,44.67,2310000
1956-11-23,45.14,45.14,45.14,45.14,1880000
1956-11-26,44.87,44.87,44.87,44.87,2230000
1956-11-27,44.91,44.91,44.91,44.91,2130000
1956-11-28,44.43,44.43,44.43,44.43,2190000
1956-11-29,44.38,44.38,44.38,44.38,2440000
1956-11-30,45.08,45.08,45.08,45.08,2300000
1956-12-03,45.98,45.98,45.98,45.98,2570000
1956-12-04,45.84,45.84,45.84,45.84,2180000
1956-12-05,46.39,46.39,46.39,46.39,2360000
1956-12-06,46.81,46.81,46.81,46.81,2470000
1956-12-07,47.04,47.04,47.04,47.04,2400000
1956-12-10,46.8,46.8,46.8,46.8,2600000
1956-12-11,46.48,46.48,46.48,46.48,2210000
1956-12-12,46.13,46.13,46.13,46.13,2180000
1956-12-13,46.5,46.5,46.5,46.5,2370000
1956-12-14,46.54,46.54,46.54,46.54,2450000
1956-12-17,46.54,46.54,46.54,46.54,2500000
1956-12-18,46.54,46.54,46.54,46.54,2370000
1956-12-19,46.43,46.43,46.43,46.43,1900000
1956-12-20,46.07,46.07,46.07,46.07,2060000
1956-12-21,46.37,46.37,46.37,46.37,2380000
1956-12-26,46.39,46.39,46.39,46.39,2440000
1956-12-27,46.35,46.35,46.35,46.35,2420000
1956-12-28,46.56,46.56,46.56,46.56,2790000
1956-12-31,46.67,46.67,46.67,46.67,3680000
1957-01-02,46.2,46.2,46.2,46.2,1960000
1957-01-03,46.6,46.6,46.6,46.6,2260000
1957-01-04,46.66,46.66,46.66,46.66,2710000
1957-01-07,46.42,46.42,46.42,46.42,2500000
1957-01-08,46.25,46.25,46.25,46.25,2230000
1957-01-09,46.16,46.16,46.16,46.16,2330000
1957-01-10,46.27,46.27,46.27,46.27,2470000
1957-01-11,46.18,46.18,46.18,46.18,2340000
1957-01-14,45.86,45.86,45.86,45.86,2350000
1957-01-15,45.18,45.18,45.18,45.18,2370000
1957-01-16,45.23,45.23,45.23,45.23,2210000
1957-01-17,45.22,45.22,45.22,45.22,2140000
1957-01-18,44.64,44.64,44.64,44.64,2400000
1957-01-21,44.4,44.4,44.4,44.4,2740000
1957-01-22,44.53,44.53,44.53,44.53,1920000
1957-01-23,44.87,44.87,44.87,44.87,1920000
1957-01-24,45.03,45.03,45.03,45.03,1910000
1957-01-25,44.82,44.82,44.82,44.82,2010000
1957-01-28,44.49,44.49,44.49,44.49,1700000
1957-01-29,44.71,44.71,44.71,44.71,1800000
1957-01-30,44.91,44.91,44.91,44.91,1950000
1957-01-31,44.72,44.72,44.72,44.72,1920000
1957-02-01,44.62,44.62,44.62,44.62,1680000
1957-02-04,44.53,44.53,44.53,44.53,1750000
1957-02-05,43.89,43.89,43.89,43.89,2610000
1957-02-06,43.82,43.82,43.82,43.82,2110000
1957-02-07,43.62,43.62,43.62,43.62,1840000
1957-02-08,43.32,43.32,43.32,43.32,2120000
1957-02-11,42.57,42.57,42.57,42.57,2740000
1957-02-12,42.39,42.39,42.39,42.39,2550000
1957-02-13,43.04,43.04,43.04,43.04,2380000
1957-02-14,42.99,42.99,42.99,42.99,2220000
1957-02-15,43.51,43.51,43.51,43.51,2060000
1957-02-18,43.46,43.46,43.46,43.46,1800000
1957-02-19,43.49,43.49,43.49,43.49,1670000
1957-02-20,43.63,43.63,43.63,43.63,1790000
1957-02-21,43.48,43.48,43.48,43.48,1680000
1957-02-25,43.38,43.38,43.38,43.38,1710000
1957-02-26,43.45,43.45,43.45,43.45,1580000
1957-02-27,43.41,43.41,43.41,43.41,1620000
1957-02-28,43.26,43.26,43.26,43.26,1620000
1957-03-01,43.74,43.74,43.74,43.74,1700000
1957-03-04,44.06,44.06,44.06,44.06,1890000
1957-03-05,44.22,44.22,44.22,44.22,1860000
1957-03-06,44.23,44.23,44.23,44.23,1840000
1957-03-07,44.21,44.21,44.21,44.21,1830000
1957-03-08,44.07,44.07,44.07,44.07,1630000
1957-03-11,43.78,43.78,43.78,43.78,1650000
1957-03-12,43.75,43.75,43.75,43.75,1600000
1957-03-13,44.04,44.04,44.04,44.04,1840000
1957-03-14,44.07,44.07,44.07,44.07,1580000
1957-03-15,44.05,44.05,44.05,44.05,1600000
1957-03-18,43.85,43.85,43.85,43.85,1450000
1957-03-19,44.04,44.04,44.04,44.04,1540000
1957-03-20,44.1,44.1,44.1,44.1,1830000
1957-03-21,44.11,44.11,44.11,44.11,1630000
1957-03-22,44.06,44.06,44.06,44.06,1610000
1957-03-25,43.88,43.88,43.88,43.88,1590000
1957-03-26,43.91,43.91,43.91,43.91,1660000
1957-03-27,44.09,44.09,44.09,44.09,1710000
1957-03-28,44.18,44.18,44.18,44.18,1930000
1957-03-29,44.11,44.11,44.11,44.11,1650000
1957-04-01,44.14,44.14,44.14,44.14,1620000
1957-04-02,44.42,44.42,44.42,44.42,2300000
1957-04-03,44.54,44.54,44.54,44.54,2160000
1957-04-04,44.44,44.44,44.44,44.44,1820000
1957-04-05,44.49,44.49,44.49,44.49,1830000
1957-04-08,44.39,44.39,44.39,44.39,1950000
1957-04-09,44.79,44.79,44.79,44.79,2400000
1957-04-10,44.98,44.98,44.98,44.98,2920000
1957-04-11,44.98,44.98,44.98,44.98,2350000
1957-04-12,44.98,44.98,44.98,44.98,2370000
1957-04-15,44.95,44.95,44.95,44.95,2010000
1957-04-16,45.02,45.02,45.02,45.02,1890000
1957-04-17,45.08,45.08,45.08,45.08,2290000
1957-04-18,45.41,45.41,45.41,45.41,2480000
1957-04-22,45.48,45.48,45.48,45.48,2560000
1957-04-23,45.65,45.65,45.65,45.65,2840000
1957-04-24,45.72,45.72,45.72,45.72,2990000
1957-04-25,45.56,45.56,45.56,45.56,2640000
1957-04-26,45.5,45.5,45.5,45.5,2380000
1957-04-29,45.73,45.73,45.73,45.73,2290000
1957-04-30,45.74,45.74,45.74,45.74,2200000
1957-05-01,46.02,46.02,46.02,46.02,2310000
1957-05-02,46.39,46.39,46.39,46.39,2860000
1957-05-03,46.34,46.34,46.34,46.34,2390000
1957-05-06,46.27,46.27,46.27,46.27,2210000
1957-05-07,46.13,46.13,46.13,46.13,2300000
1957-05-08,46.31,46.31,46.31,46.31,2590000
1957-05-09,46.36,46.36,46.36,46.36,2520000
1957-05-10,46.59,46.59,46.59,46.59,2430000
1957-05-13,46.88,46.88,46.88,46.88,2720000
1957-05-14,46.67,46.67,46.67,46.67,2580000
1957-05-15,46.83,46.83,46.83,46.83,2590000
1957-05-16,47.02,47.02,47.02,47.02,2690000
1957-05-17,47.15,47.15,47.15,47.15,2510000
1957-05-20,47.35,47.35,47.35,47.35,2300000
1957-05-21,47.33,47.33,47.33,47.33,2370000
1957-05-22,47.14,47.14,47.14,47.14,2060000
1957-05-23,47.15,47.15,47.15,47.15,2110000
1957-05-24,47.21,47.21,47.21,47.21,2340000
1957-05-27,46.78,46.78,46.78,46.78,2290000
1957-05-28,46.69,46.69,46.69,46.69,2070000
1957-05-29,47.11,47.11,47.11,47.11,2270000
1957-05-31,47.43,47.43,47.43,47.43,2050000
1957-06-03,47.37,47.37,47.37,47.37,2050000
1957-06-04,47.28,47.28,47.28,47.28,2200000
1957-06-05,47.27,47.27,47.27,47.27,1940000
1957-06-06,47.8,47.8,47.8,47.8,2300000
1957-06-07,47.85,47.85,47.85,47.85,2380000
1957-06-10,47.9,47.9,47.9,47.9,2050000
1957-06-11,47.94,47.94,47.94,47.94,2850000
1957-06-12,48.05,48.05,48.05,48.05,2600000
1957-06-13,48.14,48.14,48.14,48.14,2630000
1957-06-14,48.15,48.15,48.15,48.15,2090000
1957-06-17,48.24,48.24,48.24,48.24,2220000
1957-06-18,48.04,48.04,48.04,48.04,2440000
1957-06-19,47.72,47.72,47.72,47.72,2220000
1957-06-20,47.43,47.43,47.43,47.43,2050000
1957-06-21,47.15,47.15,47.15,47.15,1970000
1957-06-24,46.78,46.78,46.78,46.78,2040000
1957-06-25,47.15,47.15,47.15,47.15,2000000
1957-06-26,47.09,47.09,47.09,47.09,1870000
1957-06-27,47.26,47.26,47.26,47.26,1800000
1957-06-28,47.37,47.37,47.37,47.37,1770000
1957-07-01,47.43,47.43,47.43,47.43,1840000
1957-07-02,47.9,47.9,47.9,47.9,2450000
1957-07-03,48.46,48.46,48.46,48.46,2720000
1957-07-05,48.69,48.69,48.69,48.69,2240000
1957-07-08,48.9,48.9,48.9,48.9,2840000
1957-07-09,48.9,48.9,48.9,48.9,2450000
1957-07-10,49.0,49.0,49.0,49.0,2880000
1957-07-11,48.86,48.86,48.86,48.86,2830000
1957-07-12,49.08,49.08,49.08,49.08,2240000
1957-07-15,49.13,49.13,49.13,49.13,2480000
1957-07-16,48.88,48.88,48.88,48.88,2510000
1957-07-17,48.58,48.58,48.58,48.58,2060000
1957-07-18,48.53,48.53,48.53,48.53,2130000
1957-07-19,48.58,48.58,48.58,48.58,1930000
1957-07-22,48.47,48.47,48.47,48.47,1950000
1957-07-23,48.56,48.56,48.56,48.56,1840000
1957-07-24,48.61,48.61,48.61,48.61,1730000
1957-07-25,48.61,48.61,48.61,48.61,1800000
1957-07-26,48.45,48.45,48.45,48.45,1710000
1957-07-29,47.92,47.92,47.92,47.92,1990000
1957-07-30,47.92,47.92,47.92,47.92,1780000
1957-07-31,47.91,47.91,47.91,47.91,1830000
1957-08-01,47.79,47.79,47.79,47.79,1660000
1957-08-02,47.68,47.68,47.68,47.68,1610000
1957-08-05,47.26,47.26,47.26,47.26,1790000
1957-08-06,46.67,46.67,46.67,46.67,1910000
1957-08-07,47.03,47.03,47.03,47.03,2460000
1957-08-08,46.9,46.9,46.9,46.9,1690000
1957-08-09,46.92,46.92,46.92,46.92,1570000
1957-08-12,46.33,46.33,46.33,46.33,1650000
1957-08-13,46.3,46.3,46.3,46.3,1580000
1957-08-14,45.73,45.73,45.73,45.73,2040000
1957-08-15,45.75,45.75,45.75,45.75,2040000
1957-08-16,45.83,45.83,45.83,45.83,1470000
1957-08-19,44.91,44.91,44.91,44.91,2040000
1957-08-20,45.29,45.29,45.29,45.29,2700000
1957-08-21,45.49,45.49,45.49,45.49,1720000
1957-08-22,45.16,45.16,45.16,45.16,1500000
1957-08-23,44.51,44.51,44.51,44.51,1960000
1957-08-26,43.89,43.89,43.89,43.89,2680000
1957-08-27,44.61,44.61,44.61,44.61,2250000
1957-08-28,44.64,44.64,44.64,44.64,1840000
1957-08-29,44.46,44.46,44.46,44.46,1630000
1957-08-30,45.22,45.22,45.22,45.22,1600000
1957-09-03,45.44,45.44,45.44,45.44,1490000
1957-09-04,45.05,45.05,45.05,45.05,1260000
1957-09-05,44.82,44.82,44.82,44.82,1420000
1957-09-06,44.68,44.68,44.68,44.68,1320000
1957-09-09,44.28,44.28,44.28,44.28,1420000
1957-09-10,43.87,43.87,43.87,43.87,1870000
1957-09-11,44.26,44.26,44.26,44.26,2130000
1957-09-12,44.82,44.82,44.82,44.82,2010000
1957-09-13,44.8,44.8,44.8,44.8,1620000
1957-09-16,44.58,44.58,44.58,44.58,1290000
1957-09-17,44.64,44.64,44.64,44.64,1490000
1957-09-18,44.69,44.69,44.69,44.69,1540000
1957-09-19,44.4,44.4,44.4,44.4,1520000
1957-09-20,43.69,43.69,43.69,43.69,2340000
1957-09-23,42.69,42.69,42.69,42.69,3160000
1957-09-24,42.98,42.98,42.98,42.98,2840000
1957-09-25,42.98,42.98,42.98,42.98,2770000
1957-09-26,42.57,42.57,42.57,42.57,2130000
1957-09-27,42.55,42.55,42.55,42.55,1750000
1957-09-30,42.42,42.42,42.42,42.42,1520000
1957-10-01,42.76,42.76,42.76,42.76,1680000
1957-10-02,43.1,43.1,43.1,43.1,1760000
1957-10-03,43.14,43.14,43.14,43.14,1590000
1957-10-04,42.79,42.79,42.79,42.79,1520000
1957-10-07,42.22,42.22,42.22,42.22,2490000
1957-10-08,41.95,41.95,41.95,41.95,3190000
1957-10-09,41.99,41.99,41.99,41.99,2120000
1957-10-10,40.96,40.96,40.96,40.96,3300000
1957-10-11,40.94,40.94,40.94,40.94,4460000
1957-10-14,41.24,41.24,41.24,41.24,2770000
1957-10-15,41.67,41.67,41.67,41.67,2620000
1957-10-16,41.33,41.33,41.33,41.33,2050000
1957-10-17,40.65,40.65,40.65,40.65,3060000
1957-10-18,40.33,40.33,40.33,40.33,2670000
1957-10-21,39.15,39.15,39.15,39.15,4670000
1957-10-22,38.98,38.98,38.98,38.98,5090000
1957-10-23,40.73,40.73,40.73,40.73,4600000
1957-10-24,40.71,40.71,40.71,40.71,4030000
1957-10-25,40.59,40.59,40.59,40.59,2400000
1957-10-28,40.42,40.42,40.42,40.42,1800000
1957-10-29,40.69,40.69,40.69,40.69,1860000
1957-10-30,41.02,41.02,41.02,41.02,2060000
1957-10-31,41.06,41.06,41.06,41.06,2170000
1957-11-01,40.44,40.44,40.44,40.44,2060000
1957-11-04,40.37,40.37,40.37,40.37,2380000
1957-11-06,40.43,40.43,40.43,40.43,2550000
1957-11-07,40.67,40.67,40.67,40.67,2580000
1957-11-08,40.19,40.19,40.19,40.19,2140000
1957-11-11,40.18,40.18,40.18,40.18,1540000
1957-11-12,39.6,39.6,39.6,39.6,2050000
1957-11-13,39.55,39.55,39.55,39.55,2120000
1957-11-14,39.44,39.44,39.44,39.44,2450000
1957-11-15,40.37,40.37,40.37,40.37,3510000
1957-11-18,40.04,40.04,40.04,40.04,2110000
1957-11-19,39.81,39.81,39.81,39.81,2240000
1957-11-20,39.92,39.92,39.92,39.92,2400000
1957-11-21,40.48,40.48,40.48,40.48,2900000
1957-11-22,40.87,40.87,40.87,40.87,2850000
1957-11-25,41.18,41.18,41.18,41.18,2600000
1957-11-26,40.09,40.09,40.09,40.09,3650000
1957-11-27,41.25,41.25,41.25,41.25,3330000
1957-11-29,41.72,41.72,41.72,41.72,2740000
1957-12-02,41.36,41.36,41.36,41.36,2430000
1957-12-03,41.37,41.37,41.37,41.37,2060000
1957-12-04,41.54,41.54,41.54,41.54,2220000
1957-12-05,41.52,41.52,41.52,41.52,2020000
1957-12-06,41.31,41.31,41.31,41.31,2350000
1957-12-09,40.92,40.92,40.92,40.92,2230000
1957-12-10,40.56,40.56,40.56,40.56,2360000
1957-12-11,40.51,40.51,40.51,40.51,2240000
1957-12-12,40.55,40.55,40.55,40.55,2330000
1957-12-13,40.73,40.73,40.73,40.73,2310000
1957-12-16,40.12,40.12,40.12,40.12,2350000
1957-12-17,39.42,39.42,39.42,39.42,2820000
1957-12-18,39.38,39.38,39.38,39.38,2750000
1957-12-19,39.8,39.8,39.8,39.8,2740000
1957-12-20,39.48,39.48,39.48,39.48,2500000
1957-12-23,39.48,39.48,39.48,39.48,2790000
1957-12-24,39.52,39.52,39.52,39.52,2220000
1957-12-26,39.92,39.92,39.92,39.92,2280000
1957-12-27,39.78,39.78,39.78,39.78,2620000
1957-12-30,39.58,39.58,39.58,39.58,3750000
1957-12-31,39.99,39.99,39.99,39.99,5070000
1958-01-02,40.33,40.33,40.33,40.33,1800000
1958-01-03,40.87,40.87,40.87,40.87,2440000
1958-01-06,40.68,40.68,40.68,40.68,2500000
1958-01-07,41.0,41.0,41.0,41.0,2220000
1958-01-08,40.99,40.99,40.99,40.99,2230000
1958-01-09,40.75,40.75,40.75,40.75,2180000
1958-01-10,40.37,40.37,40.37,40.37,2010000
1958-01-13,40.49,40.49,40.49,40.49,1860000
1958-01-14,40.67,40.67,40.67,40.67,2010000
1958-01-15,40.99,40.99,40.99,40.99,2080000
1958-01-16,41.06,41.06,41.06,41.06,3950000
1958-01-17,41.1,41.1,41.1,41.1,2200000
1958-01-20,41.35,41.35,41.35,41.35,2310000
1958-01-21,41.3,41.3,41.3,41.3,2160000
1958-01-22,41.2,41.2,41.2,41.2,2390000
1958-01-23,41.36,41.36,41.36,41.36,1910000
1958-01-24,41.71,41.71,41.71,41.71,2830000
1958-01-27,41.59,41.59,41.59,41.59,2320000
1958-01-28,41.63,41.63,41.63,41.63,2030000
1958-01-29,41.88,41.88,41.88,41.88,2220000
1958-01-30,41.68,41.68,41.68,41.68,2150000
1958-01-31,41.7,41.7,41.7,41.7,2030000
1958-02-03,42.04,42.04,42.04,42.04,2490000
1958-02-04,42.46,42.46,42.46,42.46,2970000
1958-02-05,42.19,42.19,42.19,42.19,2480000
1958-02-06,42.1,42.1,42.1,42.1,2210000
1958-02-07,41.73,41.73,41.73,41.73,2220000
1958-02-10,41.48,41.48,41.48,41.48,1900000
1958-02-11,41.11,41.11,41.11,41.11,2110000
1958-02-12,40.93,40.93,40.93,40.93,2030000
1958-02-13,40.94,40.94,40.94,40.94,1880000
1958-02-14,41.33,41.33,41.33,41.33,2070000
1958-02-17,41.11,41.11,41.11,41.11,1700000
1958-02-18,41.17,41.17,41.17,41.17,1680000
1958-02-19,41.15,41.15,41.15,41.15,2070000
1958-02-20,40.91,40.91,40.91,40.91,2060000
1958-02-21,40.88,40.88,40.88,40.88,1700000
1958-02-24,40.65,40.65,40.65,40.65,1570000
1958-02-25,40.61,40.61,40.61,40.61,1920000
1958-02-26,40.92,40.92,40.92,40.92,1880000
1958-02-27,40.68,40.68,40.68,40.68,1670000
1958-02-28,40.84,40.84,40.84,40.84,1580000
1958-03-03,41.13,41.13,41.13,41.13,1810000
1958-03-04,41.35,41.35,41.35,41.35,2010000
1958-03-05,41.47,41.47,41.47,41.47,2020000
1958-03-06,42.0,42.0,42.0,42.0,2470000
1958-03-07,42.07,42.07,42.07,42.07,2130000
1958-03-10,42.21,42.21,42.21,42.21,1980000
1958-03-11,42.51,42.51,42.51,42.51,2640000
1958-03-12,42.41,42.41,42.41,42.41,2420000
1958-03-13,42.46,42.46,42.46,42.46,2830000
1958-03-14,42.33,42.33,42.33,42.33,2150000
1958-03-17,42.04,42.04,42.04,42.04,2130000
1958-03-18,41.89,41.89,41.89,41.89,2070000
1958-03-19,42.09,42.09,42.09,42.09,2410000
1958-03-20,42.11,42.11,42.11,42.11,2280000
1958-03-21,42.42,42.42,42.42,42.42,2430000
1958-03-24,42.58,42.58,42.58,42.58,2580000
1958-03-25,42.44,42.44,42.44,42.44,2210000
1958-03-26,42.3,42.3,42.3,42.3,1990000
1958-03-27,42.17,42.17,42.17,42.17,2140000
1958-03-28,42.2,42.2,42.2,42.2,1930000
1958-03-31,42.1,42.1,42.1,42.1,2050000
1958-04-01,41.93,41.93,41.93,41.93,2070000
1958-04-02,41.6,41.6,41.6,41.6,2390000
1958-04-03,41.48,41.48,41.48,41.48,2130000
1958-04-07,41.33,41.33,41.33,41.33,2090000
1958-04-08,41.43,41.43,41.43,41.43,2190000
1958-04-09,41.65,41.65,41.65,41.65,2040000
1958-04-10,41.7,41.7,41.7,41.7,2000000
1958-04-11,41.74,41.74,41.74,41.74,2060000
1958-04-14,42.0,42.0,42.0,42.0,2180000
1958-04-15,42.43,42.43,42.43,42.43,2590000
1958-04-16,42.1,42.1,42.1,42.1,2240000
1958-04-17,42.25,42.25,42.25,42.25,2500000
1958-04-18,42.71,42.71,42.71,42.71,2700000
1958-04-21,42.93,42.93,42.93,42.93,2550000
1958-04-22,42.8,42.8,42.8,42.8,2440000
1958-04-23,42.8,42.8,42.8,42.8,2720000
1958-04-24,43.14,43.14,43.14,43.14,2870000
1958-04-25,43.36,43.36,43.36,43.36,3020000
1958-04-28,43.22,43.22,43.22,43.22,2400000
1958-04-29,43.0,43.0,43.0,43.0,2190000
1958-04-30,43.44,43.44,43.44,43.44,2900000
1958-05-01,43.54,43.54,43.54,43.54,2630000
1958-05-02,43.69,43.69,43.69,43.69,2290000
1958-05-05,43.79,43.79,43.79,43.79,2670000
1958-05-06,44.01,44.01,44.01,44.01,3110000
1958-05-07,43.93,43.93,43.93,43.93,2770000
1958-05-08,43.99,43.99,43.99,43.99,2790000
1958-05-09,44.09,44.09,44.09,44.09,2760000
1958-05-12,43.75,43.75,43.75,43.75,2780000
1958-05-13,43.62,43.62,43.62,43.62,2940000
1958-05-14,43.12,43.12,43.12,43.12,3060000
1958-05-15,43.34,43.34,43.34,43.34,2470000
1958-05-16,43.36,43.36,43.36,43.36,2030000
1958-05-19,43.24,43.24,43.24,43.24,1910000
1958-05-20,43.61,43.61,43.61,43.61,2500000
1958-05-21,43.55,43.55,43.55,43.55,2580000
1958-05-22,43.78,43.78,43.78,43.78,2950000
1958-05-23,43.87,43.87,43.87,43.87,2570000
1958-05-26,43.85,43.85,43.85,43.85,2500000
1958-05-27,43.79,43.79,43.79,43.79,2180000
1958-05-28,43.85,43.85,43.85,43.85,2260000
1958-05-29,44.09,44.09,44.09,44.09,2350000
1958-06-02,44.31,44.31,44.31,44.31,2770000
1958-06-03,44.46,44.46,44.46,44.46,2780000
1958-06-04,44.5,44.5,44.5,44.5,2690000
1958-06-05,44.55,44.55,44.55,44.55,2600000
1958-06-06,44.64,44.64,44.64,44.64,2680000
1958-06-09,44.57,44.57,44.57,44.57,2380000
1958-06-10,44.48,44.48,44.48,44.48,2390000
1958-06-11,44.49,44.49,44.49,44.49,2570000
1958-06-12,44.75,44.75,44.75,44.75,2760000
1958-06-13,45.02,45.02,45.02,45.02,3100000
1958-06-16,45.18,45.18,45.18,45.18,2870000
1958-06-17,44.94,44.94,44.94,44.94,2950000
1958-06-18,45.34,45.34,45.34,45.34,2640000
1958-06-19,44.61,44.61,44.61,44.61,2690000
1958-06-20,44.85,44.85,44.85,44.85,2590000
1958-06-23,44.69,44.69,44.69,44.69,2340000
1958-06-24,44.52,44.52,44.52,44.52,2560000
1958-06-25,44.63,44.63,44.63,44.63,2720000
1958-06-26,44.84,44.84,44.84,44.84,2910000
1958-06-27,44.9,44.9,44.9,44.9,2800000
1958-06-30,45.24,45.24,45.24,45.24,2820000
1958-07-01,45.28,45.28,45.28,45.28,2600000
1958-07-02,45.32,45.32,45.32,45.32,2370000
1958-07-03,45.47,45.47,45.47,45.47,2630000
1958-07-07,45.62,45.62,45.62,45.62,2510000
1958-07-08,45.4,45.4,45.4,45.4,2430000
1958-07-09,45.25,45.25,45.25,45.25,2630000
1958-07-10,45.42,45.42,45.42,45.42,2510000
1958-07-11,45.72,45.72,45.72,45.72,2400000
1958-07-14,45.14,45.14,45.14,45.14,2540000
1958-07-15,45.11,45.11,45.11,45.11,3090000
1958-07-16,45.25,45.25,45.25,45.25,3240000
1958-07-17,45.55,45.55,45.55,45.55,3180000
1958-07-18,45.77,45.77,45.77,45.77,3350000
1958-07-21,46.33,46.33,46.33,46.33,3440000
1958-07-22,46.41,46.41,46.41,46.41,3420000
1958-07-23,46.4,46.4,46.4,46.4,3550000
1958-07-24,46.65,46.65,46.65,46.65,3740000
1958-07-25,46.97,46.97,46.97,46.97,4430000
1958-07-28,47.15,47.15,47.15,47.15,3940000
1958-07-29,46.96,46.96,46.96,46.96,3310000
1958-07-30,47.09,47.09,47.09,47.09,3680000
1958-07-31,47.19,47.19,47.19,47.19,4440000
1958-08-01,47.49,47.49,47.49,47.49,3380000
1958-08-04,47.94,47.94,47.94,47.94,4000000
1958-08-05,47.75,47.75,47.75,47.75,4210000
1958-08-06,47.46,47.46,47.46,47.46,3440000
1958-08-07,47.77,47.77,47.77,47.77,3200000
1958-08-08,48.05,48.05,48.05,48.05,3650000
1958-08-11,48.16,48.16,48.16,48.16,2870000
1958-08-12,47.73,47.73,47.73,47.73,2600000
1958-08-13,47.81,47.81,47.81,47.81,2790000
1958-08-14,47.91,47.91,47.91,47.91,3370000
1958-08-15,47.5,47.5,47.5,47.5,2960000
1958-08-18,47.22,47.22,47.22,47.22,2390000
1958-08-19,47.3,47.3,47.3,47.3,2250000
1958-08-20,47.32,47.32,47.32,47.32,2460000
1958-08-21,47.63,47.63,47.63,47.63,2500000
1958-08-22,47.73,47.73,47.73,47.73,2660000
1958-08-25,47.74,47.74,47.74,47.74,2610000
1958-08-26,47.9,47.9,47.9,47.9,2910000
1958-08-27,47.91,47.91,47.91,47.91,3250000
1958-08-28,47.66,47.66,47.66,47.66,2540000
1958-08-29,47.75,47.75,47.75,47.75,2260000
1958-09-02,48.0,48.0,48.0,48.0,2930000
1958-09-03,48.18,48.18,48.18,48.18,3240000
1958-09-04,48.1,48.1,48.1,48.1,3100000
1958-09-05,47.97,47.97,47.97,47.97,2520000
1958-09-08,48.13,48.13,48.13,48.13,3030000
1958-09-09,48.46,48.46,48.46,48.46,3480000
1958-09-10,48.31,48.31,48.31,48.31,2820000
1958-09-11,48.64,48.64,48.64,48.64,3300000
1958-09-12,48.53,48.53,48.53,48.53,3100000
1958-09-15,48.96,48.96,48.96,48.96,3040000
1958-09-16,49.35,49.35,49.35,49.35,3940000
1958-09-17,49.35,49.35,49.35,49.35,3790000
1958-09-18,49.38,49.38,49.38,49.38,3460000
1958-09-19,49.4,49.4,49.4,49.4,3880000
1958-09-22,49.2,49.2,49.2,49.2,3490000
1958-09-23,49.56,49.56,49.56,49.56,3950000
1958-09-24,49.78,49.78,49.78,49.78,3120000
1958-09-25,49.57,49.57,49.57,49.57,4490000
1958-09-26,49.66,49.66,49.66,49.66,3420000
1958-09-29,49.87,49.87,49.87,49.87,3680000
1958-09-30,50.06,50.06,50.06,50.06,4160000
1958-10-01,49.98,49.98,49.98,49.98,3780000
1958-10-02,50.17,50.17,50.17,50.17,3750000
1958-10-03,50.37,50.37,50.37,50.37,3830000
1958-10-06,51.07,51.07,51.07,51.07,3570000
1958-10-07,51.07,51.07,51.07,51.07,3570000
1958-10-08,51.06,51.06,51.06,51.06,3680000
1958-10-09,51.05,51.05,51.05,51.05,3670000
1958-10-10,51.39,51.39,51.39,51.39,4610000
1958-10-13,51.62,51.62,51.62,51.62,4550000
1958-10-14,51.26,51.26,51.26,51.26,5110000
1958-10-15,50.58,50.58,50.58,50.58,4810000
1958-10-16,50.94,50.94,50.94,50.94,4560000
1958-10-17,51.46,51.46,51.46,51.46,5360000
1958-10-20,51.27,51.27,51.27,51.27,4560000
1958-10-21,51.27,51.27,51.27,51.27,4010000
1958-10-22,51.07,51.07,51.07,51.07,3500000
1958-10-23,50.97,50.97,50.97,50.97,3610000
1958-10-24,50.81,50.81,50.81,50.81,3770000
1958-10-27,50.42,50.42,50.42,50.42,3980000
1958-10-28,50.58,50.58,50.58,50.58,3670000
1958-10-29,51.07,51.07,51.07,51.07,4790000
1958-10-30,51.27,51.27,51.27,51.27,4360000
1958-10-31,51.33,51.33,51.33,51.33,3920000
1958-11-03,51.56,51.56,51.56,51.56,3240000
1958-11-05,52.03,52.03,52.03,52.03,4080000
1958-11-06,52.45,52.45,52.45,52.45,4890000
1958-11-07,52.26,52.26,52.26,52.26,3700000
1958-11-10,52.57,52.57,52.57,52.57,3730000
1958-11-11,52.98,52.98,52.98,52.98,4040000
1958-11-12,53.05,53.05,53.05,53.05,4440000
1958-11-13,52.83,52.83,52.83,52.83,4200000
1958-11-14,53.09,53.09,53.09,53.09,4390000
1958-11-17,53.24,53.24,53.24,53.24,4540000
