,Ticker,Code
4527,ctr,1547341
4528,ksi,1843351
4529,bsvn,1746129
4530,xela,1620179
4531,ptmn,1372807
4532,lidr,1818644
4533,ll,1396033
4534,uti,1261654
4535,sdsya,1163609
4536,grph,1815776
4537,wism,1756640
4538,sptk,1836259
4539,eod,1386067
4540,vbiv,764195
4541,bzfd,1828972
4542,real,1573221
4543,ntg,1490286
4544,dune,1817232
4545,ngc,1843249
4546,urgn,1668243
4547,apyx,719135
4548,lvox,1723648
4549,arbk,1841675
4550,mogu,1743971
4551,clbr,1847064
4552,gfor,1845459
4553,xcur,1698530
4554,rent,1468327
4555,istr,1602658
4556,virx,1061027
4557,fins,1745059
4558,ajx,1614806
4559,necb,1847398
4560,moln,1745114
4561,quot,1115128
4562,xoma,791908
4563,bsaq,1851908
4564,actg,934549
4565,evbn,842518
4566,mimo,1823882
4567,mxf,65433
4568,gnft,1757064
4569,mhi,1223026
4570,sev,1840416
4571,aaci,1844817
4572,xxii,1347858
4573,ggt,921671
4574,stsa,1692830
4575,nksh,796534
4576,niobf,1512228
4577,bbai,1836981
4578,cato,18255
4579,enj,71508
4580,ipha,1598599
4581,gnus,1355848
4582,sama,1843100
4583,tusk,1679268
4584,xflt,1703079
4585,atlo,1132651
4586,pht,1166258
4587,mixt,1576914
4588,ihit,1682811
4589,rell,355948
4590,pine,1786117
4591,efl,1701167
4592,hqi,1140102
4593,nbh,1178839
4594,chmg,763563
4595,aft,1502573
4596,aku,1776197
4597,hsaq,1814114
4598,ftf,1233087
4599,akts,1584754
4600,emp,66901
4601,autl,1730463
4602,dbb,1383084
4603,ufi,100726
4604,bglc,1737523
4605,mav,1258943
4606,slqt,1794783
4607,aciu,1651625
4608,dhy,1061353
4609,lgi,1278211
4610,bcml,1730984
4611,emx,1285786
4612,astr,1814329
4613,aray,1138723
4614,vtn,883265
4615,bnnr,1852332
4616,wve,1631574
4617,fosl,883569
4618,incr,1857030
4619,seovf,1491434
4620,tig,1801754
4621,teaf,1704299
4622,glt,41719
4623,jaqc,1817868
4624,rose,1870129
4625,vwe,1834045
4626,cmrx,1117480
4627,ft,833040
4628,tcfc,855874
4629,ccrd,320340
4630,opp,1678130
4631,ctgo,1502377
4632,immr,1058811
4633,scor,1158172
4634,cvgi,1290900
4635,lazy,1721741
4636,prpl,1643953
4637,alpa,1842939
4638,gdo,1472341
4639,em,1834253
4640,ataq,1841004
4641,cmls,1058623
4642,blng,1842384
4643,pfsw,1095315
4644,wrn,1364125
4645,frgi,1534992
4646,hie,1519505
4647,abgi,1833764
4648,hil,1287808
4649,ttsh,1552800
4650,agil,1790625
4651,aryd,1838821
4652,odc,74046
4653,cvly,806279
4654,dlhc,785557
4655,wneb,1157647
4656,aagh,1098009
4657,blsa,1823200
4658,mhld,1412100
4659,arye,1852432
4660,fxe,1328598
4661,ltrx,1114925
4662,racb,1819724
4663,emf,809708
4664,ngl,1504461
4665,tbnk,1447051
4666,nro,1261166
4667,ikna,1835579
4668,uoli,1081834
4669,ocax,1820175
4670,ram,1841867
4671,cban,711669
4672,nsl,1093428
4673,clnn,1822791
4674,ivh,1568292
4675,cnf,1733868
4676,riv,1501072
4677,quad,1481792
4678,pkoh,76282
4679,mfin,1000209
4680,sppi,831547
4681,aif,1526697
4682,vor,1817229
4683,frbk,834285
4684,bprn,1913971
4685,amci,1843724
4686,cloe,1849058
4687,qsam,1310527
4688,mlac,1807594
4689,doma,1722438
4690,ccai,1846968
4691,ltch,1826000
4692,mita,1847440
4693,evi,65312
4694,piivx,1557265
4695,mrbk,1750735
4696,aenz,1572621
4697,nyxh,1857190
4698,igi,1462586
4699,bwmn,1847590
4700,grx,1391437
4701,nref,1786248
4702,lcut,874396
4703,syn,894158
4704,adth,1838672
4705,fdeu,1646109
4706,apmi,1857662
4707,gnln,1743745
4708,mnsb,1693577
4709,vect,1836379
4710,itegy,1579597
4711,envb,890821
4712,wprt,1370416
4713,ytra,1516899
4714,rcky,895456
4715,bbq,1021270
4716,mrcc,1512931
4717,oxsq,1259429
4718,clsn,749647
4719,kvhi,1007587
4720,ela,701719
4721,arec,1590715
4722,ctxr,1506251
4723,rani,1856725
4724,sgii,1869824
4725,cvm,725363
4726,mlp,63330
4727,aprn,1701114
4728,cia,24090
4729,rgco,1069533
4730,glta,1852767
4731,hnrg,788965
4732,voxx,807707
4733,camp,730255
4734,sbtx,1671858
4735,atnm,1388320
4736,gsqb,1849280
4737,mrmd,1522767
4738,clvs,1466301
4739,thca,1773087
4740,bsl,1486298
4741,rdw,1819810
4742,gato,1517006
4743,prbm,1848165
4744,metx,1796514
4745,asps,1462418
4746,flac,1828326
4747,pnrg,56868
4748,anvs,1477845
4749,bbxia,1814974
4750,qk,1769256
4751,hyw,1785680
4752,vbf,5094
4753,omeg,1832010
4754,pim,830622
4755,opbk,1722010
4756,wmpn,1828376
4757,twn,804123
4758,isba,842517
4759,samg,1549966
4760,pzc,1181504
4761,vabk,1572334
4762,artl,1621221
4763,bset,10329
4764,hoft,1077688
4765,fenc,1211583
4766,natr,275053
4767,crnt,1119769
4768,alya,1734520
4769,ljaq,1825437
4770,cclp,1449488
4771,plby,1803914
4772,psnl,1527753
4773,free,1753706
4774,rmbi,1767837
4775,jatt,1855644
4776,jof,859796
4777,linc,1286613
4778,basi,1330016
4779,soph,1840706
4780,nviv,1292519
4781,onds,1646188
4782,true,1327318
4783,slno,1484565
4784,mta,1722606
4785,iber,1835205
4786,pxs,1640043
4787,oyst,1720725
4788,insi,30125
4789,phun,1665300
4790,calb,1752036
4791,kfs,1072627
4792,grrb,1126961
4793,nunz,886093
4794,svra,1160308
4795,pepl,1873324
4796,mhh,1437226
4797,flc,1245648
4798,impl,1445499
4799,jill,1687932
4800,dgl,1383055
4801,rain,1724979
4802,tdac,1926599
4803,icvx,1786255
4804,wimi,1770088
4805,plbc,1168455
4806,howl,1785530
4807,clsk,827876
4808,scma,1863428
4809,adn,1744494
4810,when,943535
4811,cvrx,1235912
4812,mpa,891038
4813,ptrs,832090
4814,bwac,1821146
4815,rex,744187
4816,brqs,1650575
4817,raas,1804583
4818,tcmd,1027838
4819,cfnb,803016
4820,niq,1564584
4821,tnya,1858848
4822,fncb,1035976
4823,ntp,829365
4824,prph,868278
4825,nmmc,1819157
4826,olma,1750284
4827,esea,1341170
4828,dmaq,1857086
4829,mvo,1371782
4830,mepw,1627452
4831,kndi,1316517
4832,dmtk,1651944
4833,talk,1803901
4834,eglx,1854233
4835,blze,1462056
4836,twin,100378
4837,lybc,816332
4838,cbh,1701809
4839,fsfg,1435508
4840,rdcm,1016838
4841,nbst,1831978
4842,sgc,95574
4843,enx,1177162
4844,mbcn,836147
4845,cntq,1847986
4846,spir,1816017
4847,meoa,1859310
4848,rcmt,700841
4849,tern,1831363
4850,yj,1759614
4851,akus,1722271
4852,cofs,803164
4853,ebac,1841258
4854,bsbk,1787414
4855,rcel,1762303
4856,fnwb,1556727
4857,cctc,1445109
4858,hyb,825345
4859,dhf,1057861
4860,epsn,1726126
4861,lion,1845991
4862,ctrn,1318484
4863,mcn,1289868
4864,tals,1827506
4865,gtii,356590
4866,altb,1642365
4867,spe,897802
4868,vntr,1705682
4869,pwod,716605
4870,solo,1637736
4871,owlt,1816708
4872,luna,1239819
4873,ehi,1228509
4874,emyb,1449794
4875,smhi,1690334
4876,mots,1686850
4877,cmct,908311
4878,ide,1417802
4879,apei,1201792
4880,jnce,1640455
4881,kore,1855457
4882,hurc,315374
4883,ccts,1865861
4884,iva,1756594
4885,extn,1635881
4886,dbe,1383062
4887,pdlb,1874071
4888,hbb,1709164
4889,prds,1822711
4890,nny,818850
4891,xl,1772720
4892,zev,1802749
4893,ppta,1526243
4894,sga,886136
4895,cwgl,1562151
4896,ohaa,1870778
4897,glg,1556266
4898,infu,1337013
4899,kulr,1662684
4900,fpl,1589420
4901,bcli,1137883
4902,naz,892992
4903,stxs,1289340
4904,lsac,1869365
4905,vnja,1532383
4906,dkdca,1849380
4907,oprt,1538716
4908,ardx,1437402
4909,bene,1828735
4910,bkkt,1820302
4911,sj,1753673
4912,maps,1779474
4913,mtnb,1582554
4914,evoj,1834342
4915,rpid,1380106
4916,ovly,1431567
4917,asys,720500
4918,mbtc,1837344
4919,gmda,1600847
4920,nbtx,1760854
4921,nlit,1854963
4922,cik,810766
4923,ssss,1509470
4924,hwbk,893847
4925,pbpb,1195734
4926,brez,1817640
4927,clls,1627281
4928,dhac,1864531
4929,ata,1825254
4930,rlfty,1854078
4931,rmti,1041024
4932,smap,1863990
4933,smsi,948708
4934,rpmt,1437283
4935,liby,1880151
4936,ovid,1636651
4937,kwac,1823086
4938,glli,1888734
4939,byrn,1354866
4940,grcl,1826492
4941,pays,1496443
4942,rvsb,1041368
4943,rocg,1855447
4944,qipt,1540013
4945,glq,1316463
4946,evg,1287498
4947,heq,1496749
4948,genc,64472
4949,sevn,1452477
4950,gdnsf,1771706
4951,bbig,1717556
4952,iga,1332943
4953,allt,1365767
4954,bmaq,1867757
4955,edtx,1817153
4956,nrt,72633
4957,bgx,1504234
4958,pono,1855631
4959,lmst,1358356
4960,inmb,1711754
4961,hrbr,899394
4962,tmrc,1445942
4963,sang,1753368
4964,mmlp,1176334
4965,oxac,1861622
4966,fat,1705012
4967,cps,1320461
4968,mtry,1860663
4969,giac,1853314
4970,sqns,1383395
4971,tffp,1733413
4972,qrhc,1442236
4973,bta,1343793
4974,issc,836690
4975,troo,1412095
4976,esca,33488
4977,atxg,1650101
4978,dnif,1059213
4979,winv,1854463
4980,fatp,1865045
4981,goro,1160791
4982,tgvc,1865191
4983,kldi,1752474
4984,fet,1401257
4985,nak,1164771
4986,avya,1418100
4987,spok,1289945
4988,bned,1634117
4989,adra,1823584
4990,msc,1713334
4991,ftco,1828377
4992,bwg,1504545
4993,zuus,1687926
4994,erlff,1271554
4995,bkgm,1527383
4996,drrx,1082038
4997,pebk,1093672
4998,capr,1133869
4999,mhf,830487
5000,immp,1506184
5001,rkly,1852117
5002,srt,1031029
5003,cdro,1866782
5004,caas,1157762
5005,ofs,1487918
5006,csse,1679063
5007,amsc,880807
5008,ofed,1501078
5009,fraf,723646
5010,sttk,1680367
5011,jyac,1824119
5012,crt,881787
5013,acp,1503290
5014,mg,1436126
5015,jmac,1874259
5016,utsi,1030471
5017,tjbh,1499785
5018,reve,1853651
5019,bq,1815021
5020,mtrx,866273
5021,ffnw,1401564
5022,dbp,1383057
5023,cfbk,1070680
5024,cdzi,727273
5025,mec,1766368
5026,dbtx,1656536
5027,amao,1843656
5028,ehth,1333493
5029,iti,350868
5030,asxc,876378
5031,inm,1728328
5032,glsi,1799788
5033,smmt,1599298
5034,snda,1043000
5035,sach,1682220
5036,fusn,1805890
5037,ghl,1282977
5038,pfmt,1550695
5039,tsq,1499832
5040,rndb,1667161
5041,msd,904112
5042,pfd,868578
5043,fath,1836176
5044,glee,1843248
5045,seel,1017491
5046,myna,1850453
5047,avbh,1443575
5048,snfca,318673
5049,eucr,1822929
5050,aeha,1869974
5051,aout,1808997
5052,slgl,1684693
5053,dmf,839122
5054,anix,715446
5055,plg,1095052
5056,avgr,1506928
5057,lmao,1831868
5058,sesn,1485003
5059,fxy,1353613
5060,ovbc,894671
5061,fcco,932781
5062,atha,1620463
5063,dakt,915779
5064,eose,1805077
5065,crmd,1410098
5066,jhs,759866
5067,chn,845379
5068,clpr,1649096
5069,oric,1796280
5070,otec,1846809
5071,dmo,1478102
5072,vsac,1883983
5073,wndw,1071840
5074,jfin,1743102
5075,ebmt,1478454
5076,fstx,1566373
5077,mpv,831655
5078,banx,1578987
5079,goco,1808220
5080,dpls,866439
5081,smwpy,1455634
5082,jpt,1679033
5083,czwi,1367859
5084,mymd,1321834
5085,aty,1861233
5086,orrcf,1390352
5087,gldg,1538847
5088,frla,1849294
5089,ltrpa,1606745
5090,hysr,1481028
5091,bfin,1303942
5092,mitt,1514281
5093,dms,1725134
5094,ngs,1084991
5095,opof,740971
5096,ae,2178
5097,aphe,855787
5098,scph,1604950
5099,bctx,1610820
5100,prax,1689548
5101,usx,923571
5102,arc,1305168
5103,usdp,1610682
5104,grnq,1597846
5105,efsi,880641
5106,hear,1493761
5107,beem,1398805
5108,vtaq,1822145
5109,brid,14177
5110,fkys,737875
5111,finw,1856365
5112,mram,1438423
5113,fnch,1733257
5114,wstg,945983
5115,fstr,352825
5116,hbio,1123494
5117,gdlc,1729997
5118,tmpm,1823524
5119,wea,1163792
5120,lark,1141688
5121,hyfm,1695295
5122,dlng,1578453
5123,avhi,1844507
5124,smid,924719
5125,sppp,1539190
5126,ctrm,1720161
5127,atxs,1454789
5128,zepp,1720446
5129,fmn,1199004
5130,bgsf,1474903
5131,nhs,1487610
5132,trhc,1651561
5133,xbit,1626878
5134,frevs,36840
5135,prtk,1178711
5136,fnwd,919864
5137,sbfg,767405
5138,cpkf,847538
5139,jsd,1509253
5140,infi,1113148
5141,ifrx,1708688
5142,cfcx,1489803
5143,ecf,793040
5144,cbat,1117171
5145,jfu,1619544
5146,tela,1561921
5147,pbhc,1609065
5148,brds,1861449
5149,vacc,1828185
5150,adoc,1824884
5151,rrgb,1171759
5152,dla,1101396
5153,cwbc,1051343
5154,gf,858706
5155,sncr,1131554
5156,cbca,1554906
5157,celc,1603454
5158,qh,1781193
5159,leat,1456189
5160,tsha,1806310
5161,eml,31107
5162,mlvf,1550603
5163,tkno,1850902
5164,mdxh,1872529
5165,etnb,1785173
5166,achl,1830749
5167,gan,1799332
5168,ivac,1001902
5169,trx,1173643
5170,rphm,1637715
5171,hgtxu,862022
5172,fnrn,1114927
5173,csbr,771856
5174,voc,1505413
5175,cto,23795
5176,pfo,882071
5177,tglo,1066684
5178,via,1606268
5179,agd,1362481
5180,qoeg,1439237
5181,flnt,1460329
5182,alpp,1606698
5183,cmcl,766011
5184,atos,1488039
5185,cyrn,1084577
5186,erh,1279014
5187,mreo,1719714
5188,gass,1328919
5189,ltmaq,1047716
5190,tsat,1845840
5191,srl,16859
5192,kplt,1785424
5193,szc,1506488
5194,wulf,1083301
5195,phx,315131
5196,mnp,894351
5197,mnts,1781162
5198,func,763907
5199,msac,1836517
5200,zhybf,1672886
5201,nanx,883107
5202,cxe,845606
5203,jhi,759828
5204,smlp,1549922
5205,fora,1829280
5206,abit,1095146
5207,kopn,771266
5208,axdx,727207
5209,inte,1850262
5210,ffmgf,1641229
5211,nim,890119
5212,tggi,1891791
5213,sotk,806172
5214,cbfv,1605301
5215,pai,75398
5216,cgo,1285650
5217,ctg,23111
5218,xyf,1725033
5219,ubfo,1137547
5220,evlo,1694665
5221,rdi,716634
5222,vra,1495320
5223,seznl,1662991
5224,chmi,1571776
5225,pflc,1093728
5226,pvl,1520048
5227,ribt,1063537
5228,litb,1523836
5229,kf,748691
5230,lbao,1586452
5231,pdsb,1472091
5232,phd,1305767
5233,vate,1006837
5234,mgf,811922
5235,sfbc,1541119
5236,cybn,1833141
5237,gdl,1378701
5238,sirc,1756704
5239,gnss,924383
5240,lax,1847846
5241,gau,1377757
5242,fvam,1823465
5243,unb,706863
5244,alzn,1677077
5245,gwso,1430300
5246,lee,58361
5247,rcat,748268
5248,sunw,1172631
5249,intg,69422
5250,enz,316253
5251,armc,1415813
5252,sbi,882300
5253,jg,1737339
5254,asrt,1808665
5255,pcx,1855751
5256,nnbr,918541
5257,dcf,1627854
5258,xnet,1510593
5259,prof,1628808
5260,ctmx,1501989
5261,irnt,1777946
5262,advm,1501756
5263,mnov,1226616
5264,dit,928465
5265,krmd,704440
5266,nkg,1177219
5267,very,1575434
5268,enob,1527728
5269,cydvf,1394039
5270,nine,1532286
5271,prt,1724009
5272,pwfl,1774170
5273,ckpt,1651407
5274,galt,1133416
5275,flxs,37472
5276,rbkb,1751783
5277,cphc,1672909
5278,xspa,1410428
5279,ntic,875582
5280,asur,884144
5281,utgn,832480
5282,pcyg,50471
5283,nxtc,1661059
5284,prov,1010470
5285,silef,1545224
5286,imux,1280776
5287,rmi,1746967
5288,iaf,779336
5289,prtg,1095435
5290,pbyi,1401667
5291,nmt,897419
5292,vrca,1660334
5293,bcv,9521
5294,ihd,1496292
5295,lptx,1509745
5296,hmnf,921183
5297,cue,1645460
5298,csbb,880417
5299,kxin,1713539
5300,duo,1750593
5301,fixx,1661998
5302,sup,95552
5303,fbio,1429260
5304,ih,1814423
5305,rrts,1440024
5306,mgta,1690585
5307,mynz,1874252
5308,enbp,1437479
5309,afbi,1823406
5310,gmgi,1437925
5311,ship,1448397
5312,jdvb,866643
5313,crkm,1700357
5314,trtk,1560905
5315,tast,809248
5316,clay,1855467
5317,bgi,1179821
5318,nuvr,71557
5319,fxnc,719402
5320,cmtv,718413
5321,fosyf,1336835
5322,btbt,1710350
5323,rfm,1790177
5324,cdxc,1386570
5325,qnbc,750558
5326,dtil,1357874
5327,earn,1560672
5328,exd,1480999
5329,elmd,1488917
5330,fthm,1753162
5331,asmb,1426800
5332,gcv,845611
5333,ghm,716314
5334,wejo,1864448
5335,gdrzf,1072725
5336,pirs,1583648
5337,mntx,1302028
5338,aaic,1209028
5339,swz,813623
5340,smts,1705259
5341,lgvn,1721484
5342,epix,1633932
5343,pavm,1624326
5344,npce,1528287
5345,cadl,1841387
5346,canb,1509957
5347,azyo,1708527
5348,vcif,1517767
5349,fcrd,1464963
5350,reph,1588972
5351,vrdr,1506929
5352,eaco,784539
5353,fpocf,1177439
5354,ggz,1585855
5355,enlv,1596812
5356,move,1734750
5357,evf,1070732
5358,hson,1210708
5359,farm,34563
5360,strt,933034
5361,ds,1175483
5362,bhse,1759186
5363,fonr,355019
5364,bfgx,1741257
5365,ksm,846596
5366,ubcp,731653
5367,life,1339970
5368,gnta,1838716
5369,watt,1575793
5370,fdoc,1459188
5371,bdtx,1701541
5372,sy,1758530
5373,codx,1692415
5374,ipa,1715925
5375,bnix,1845942
5376,jemd,1708261
5377,pni,1170311
5378,mays,54187
5379,hnw,1388126
5380,gth,1782594
5381,acu,2098
5382,dtii,1533357
5383,ueec,1096938
5384,pfx,1490349
5385,hhs,45919
5386,expr,1483510
5387,cmt,1026655
5388,tcrr,1750019
5389,mpir,815577
5390,whg,1165002
5391,pcti,1057083
5392,vgi,1528811
5393,slng,1043186
5394,pxlw,1040161
5395,axr,6207
5396,jls,1472215
5397,hsto,1383701
5398,ecrp,1696898
5399,mgyr,1337068
5400,lway,814586
5401,knit,1696195
5402,fcap,1070296
5403,alot,8146
5404,foa,1828937
5405,htoo,1819794
5406,gsmg,1738758
5407,cizn,1075706
5408,bixt,1445815
5409,lake,798081
5410,cmu,809844
5411,bksc,1007273
5412,oily,1367408
5413,ebon,1799290
5414,thm,1134115
5415,mict,854800
5416,yrd,1631761
5417,vhc,1082324
5418,idba,1824036
5419,mcag,1859035
5420,intt,1036262
5421,itp,1358190
5422,curi,1776909
5423,sfdl,818677
5424,szsmf,1548536
5425,cen,1576340
5426,ftk,928054
5427,gramf,1876945
5428,ggrou,1489874
5429,aneb,1815974
5430,mpvdf,1004530
5431,augg,1448597
5432,acr,1332551
5433,cidm,1173204
5434,tour,1597095
5435,miro,1527096
5436,cgen,1119774
5437,asre,1231339
5438,gceh,748790
5439,ariz,1882078
5440,pasg,1787297
5441,inkt,1840229
5442,yq,1821468
5443,tpz,1408201
5444,nobh,72205
5445,ped,1141197
5446,brag,1867834
5447,emcf,858800
5448,inod,903651
5449,augx,1769804
5450,cjjd,1856084
5451,aubn,750574
5452,gfgy,1181749
5453,hcwb,1828673
5454,dex,1396167
5455,armp,921114
5456,chra,1730346
5457,nmi,830271
5458,glv,1288795
5459,xlo,1840233
5460,gnt,1438893
5461,oiim,1095348
5462,ncmi,1377630
5463,qmco,709283
5464,cih,1749797
5465,viot,1742770
5466,gree,1844971
5467,nsrpf,1536674
5468,glu,1282957
5469,clgn,1631487
5470,uph,1770141
5471,pnckf,877019
5472,elym,1768446
5473,bcrd,1496690
5474,pmhg,1586454
5475,dare,1401914
5476,hrtg,1598665
5477,hypr,1833769
5478,nxc,885732
5479,cntb,1835268
5480,pgz,1557523
5481,hiti,1847409
5482,iobt,1865494
5483,occi,1716951
5484,ctso,1175151
5485,cris,1108205
5486,qubt,1758009
5487,airg,1272842
5488,ocx,1642380
5489,orn,1402829
5490,pgp,1318025
5491,stcn,914712
5492,ffbw,1787384
5493,cull,1845799
5494,intz,736012
5495,pbts,1754323
5496,nms,1607997
5497,mogo,1602842
5498,sqz,1604477
5499,agfs,1592016
5500,fmbm,740806
5501,srv,1400897
5502,lchd,1715433
5503,tlsa,1723069
5504,irme,1839133
5505,dtf,879535
5506,bfnh,1310488
5507,mfd,1276469
5508,pfbx,770460
5509,ipwr,1507957
5510,ulbi,875657
5511,mugh,1746119
5512,trvi,1563880
5513,lvo,1491419
5514,spk,1848097
5515,gnpx,1595248
5516,ncna,1709626
5517,quik,882508
5518,byfc,1001171
5519,ntz,900391
5520,lmb,1606163
5521,sybx,1527599
5522,bcel,1532346
5523,inzy,1693011
5524,snd,1529628
5525,clsd,1539029
5526,cptp,202947
5527,lkco,1487839
5528,iso,1615055
5529,lqmt,1141240
5530,fvti,1626745
5531,pme,1517130
5532,apcx,1070050
5533,pyxs,1782223
5534,mtbc,1582982
5535,cyt,1662244
5536,vnce,1579157
5537,ap,6176
5538,mesa,810332
5539,gbrg,1822792
5540,stim,1227636
5541,lyra,1327273
5542,tcrx,1783328
5543,blrx,1498403
5544,tedu,1592560
5545,mchx,1224133
5546,bsga,1853084
5547,rmo,1757932
5548,vtvt,1641489
5549,iae,1385632
5550,cmpo,1823144
5551,xgn,1274737
5552,novv,1858028
5553,pte,1076682
5554,usas,1286973
5555,job,40570
5556,emkr,808326
5557,juvf,714712
5558,isdr,843006
5559,hhgc,1822886
5560,auid,1534154
5561,wrap,1702924
5562,lsbk,1341318
5563,triq,1514056
5564,virc,751365
5565,pphp,1863460
5566,pafo,1858414
5567,lucd,1799011
5568,bmtx,1725872
5569,gstx,1497649
5570,dila,1843608
5571,ppih,914122
5572,crawa,47307
5573,aspa,1854583
5574,znog,1131312
5575,mcaf,1853774
5576,flgc,1790169
5577,lnkb,1756701
5578,lbti,1384135
5579,vrar,1854445
5580,lfmd,948320
5581,blgo,880242
5582,pkkw,1657642
5583,lbph,1832168
5584,nvno,1661053
5585,ccm,1472072
5586,atto,1606457
5587,naii,787253
5588,foxw,1829999
5589,evok,1403708
5590,essc,1760683
5591,rvp,946563
5592,aqb,1603978
5593,cev,1074692
5594,refr,793524
5595,vbfc,1290476
5596,crdl,1702123
5597,cei,1309082
5598,igny,1834645
5599,gsit,1126741
5600,bafn,1649739
5601,axla,1633070
5602,sund,1171838
5603,mpac,1841993
5604,arkr,779544
5605,jeq,866095
5606,freq,1703647
5607,fuv,1558583
5608,klxe,1738827
5609,tzoo,1133311
5610,oncy,1129928
5611,edf,1501103
5612,pnf,1140410
5613,laaa,1848000
5614,lghl,1806524
5615,hexo,1690947
5616,jhaa,1753217
5617,gp,1584547
5618,lumo,1126234
5619,ptbs,925173
5620,srzn,1824893
5621,gpco,1841209
5622,sldb,1707502
5623,pdex,788920
5624,mcae,1853775
5625,crdf,1213037
5626,clst,1849867
5627,acrhf,1762359
5628,lov,1705338
5629,lhdx,1652724
5630,usap,931584
5631,zenv,1836934
5632,cwbhf,1750155
5633,tcbc,1850398
5634,bcow,1847360
5635,erdcf,1398972
5636,pcf,810943
5637,vlt,846671
5638,sfe,86115
5639,dpsi,1505611
5640,scyx,1178253
5641,lngb,1602706
5642,drio,1533998
5643,ivda,1397183
5644,mrzm,1413754
5645,aaoi,1158114
5646,strm,1008586
5647,sal,1060219
5648,hnna,1145255
5649,hcmc,844856
5650,ahg,1702318
5651,icmb,1578348
5652,bolt,1641281
5653,bmtm,1568385
5654,fhld,1386044
5655,rail,1320854
5656,asrv,707605
5657,ibio,1420720
5658,ncsm,1692427
5659,aeye,1362190
5660,dyai,1213809
5661,gaia,1089872
5662,trrb,1498232
5663,areb,1648087
5664,meip,1262104
5665,nls,1078207
5666,ttp,1526329
5667,koss,56701
5668,hofv,1708176
5669,crym,1533030
5670,sbev,1553788
5671,vtsi,1085243
5672,oss,1394056
5673,gifi,1031623
5674,cxh,847411
5675,bway,1505065
5676,lgl,61004
5677,brlt,1866757
5678,klr,1719489
5679,scx,93676
5680,sft,1762322
5681,bnox,1191070
5682,bvfl,1302387
5683,loan,1080340
5684,rfil,740664
5685,akba,1517022
5686,viri,1818844
5687,ades,1515156
5688,vihd,1676580
5689,brli,1787518
5690,ear,1719395
5691,eq,1746466
5692,drrsf,1421570
5693,boxd,1828672
5694,cga,857949
5695,ddf,896923
5696,staf,1499717
5697,imra,1672619
5698,fsea,1769267
5699,glxz,13156
5700,gtbp,109657
5701,mmnff,1776932
5702,acba,1844389
5703,bivi,1580149
5704,bfi,1723580
5705,hfbl,1500375
5706,vena,1800392
5707,bnet,875729
5708,icad,749660
5709,wscrf,795800
5710,wfcf,1360565
5711,cbkm,1006830
5712,apto,882361
5713,eyen,1682639
5714,lkcru,1156174
5715,ruby,1709401
5716,dnay,1850079
5717,bstg,1563665
5718,turn,893739
5719,benh,1568139
5720,adag,1818838
5721,cbio,1124105
5722,pesi,891532
5723,gsvrf,865400
5724,aqms,1621832
5725,ortx,1748907
5726,glto,1800315
5727,mktw,1805651
5728,imnm,1472012
5729,kffb,1297341
5730,aame,8177
5731,snse,1829802
5732,nbw,1178840
5733,geos,1001115
5734,srax,1538217
5735,vgz,783324
5736,bhat,1759136
5737,gmtx,1816736
5738,dsp,1828791
5739,ktel,845819
5740,jrsh,1696558
5741,crws,25895
5742,surf,1718108
5743,imv,1734768
5744,jwel,1805594
5745,abti,1442999
5746,lvtx,1840748
5747,tatt,808439
5748,self,1031235
5749,nh,1566469
5750,ccel,862692
5751,lrmr,1374690
5752,hgbl,849145
5753,inuv,829323
5754,fusb,717806
5755,surg,1392694
5756,cxdo,1075736
5757,nmtr,1551986
5758,vlns,1859902
5759,ibtn,1379329
5760,uptd,1844417
5761,mack,1274792
5762,invu,862651
5763,lft,1547546
5764,iccc,811641
5765,ndp,1547158
5766,rwlk,1607962
5767,bwen,1120370
5768,botj,1275101
5769,prqr,1612940
5770,fam,1302624
5771,aacg,1420529
5772,jroof,1602380
5773,rnlx,1811115
5774,iroq,1514743
5775,tc,1743340
5776,pnpl,1654672
